algoritmo,distribuicao,n,rep,bins,lower_bound,razao_vs_lb,tempo_us,soma_tamanhos
NF,uniforme_discreta_100,1000,0,670,0,0.000000,3.8,506.850000
FF,uniforme_discreta_100,1000,0,530,0,0.000000,106.3,506.850000
BF,uniforme_discreta_100,1000,0,521,0,0.000000,192.3,506.850000
FFD,uniforme_discreta_100,1000,0,513,0,0.000000,168.7,506.850000
BFD,uniforme_discreta_100,1000,0,513,0,0.000000,256.2,506.850000
NF,uniforme_discreta_100,1000,1,656,0,0.000000,3.4,497.930000
FF,uniforme_discreta_100,1000,1,523,0,0.000000,104.5,497.930000
BF,uniforme_discreta_100,1000,1,516,0,0.000000,171.0,497.930000
FFD,uniforme_discreta_100,1000,1,501,0,0.000000,167.6,497.930000
BFD,uniforme_discreta_100,1000,1,501,0,0.000000,247.9,497.930000
NF,uniforme_discreta_100,1000,2,666,0,0.000000,3.7,498.890000
FF,uniforme_discreta_100,1000,2,526,0,0.000000,109.7,498.890000
BF,uniforme_discreta_100,1000,2,517,0,0.000000,190.1,498.890000
FFD,uniforme_discreta_100,1000,2,506,0,0.000000,166.1,498.890000
BFD,uniforme_discreta_100,1000,2,506,0,0.000000,257.9,498.890000
NF,uniforme_discreta_100,1000,3,680,0,0.000000,3.4,510.980000
FF,uniforme_discreta_100,1000,3,542,0,0.000000,106.1,510.980000
BF,uniforme_discreta_100,1000,3,538,0,0.000000,235.3,510.980000
FFD,uniforme_discreta_100,1000,3,526,0,0.000000,170.6,510.980000
BFD,uniforme_discreta_100,1000,3,526,0,0.000000,265.7,510.980000
NF,uniforme_discreta_100,1000,4,685,0,0.000000,3.5,516.900000
FF,uniforme_discreta_100,1000,4,542,0,0.000000,108.0,516.900000
BF,uniforme_discreta_100,1000,4,537,0,0.000000,199.4,516.900000
FFD,uniforme_discreta_100,1000,4,523,0,0.000000,172.2,516.900000
BFD,uniforme_discreta_100,1000,4,523,0,0.000000,260.0,516.900000
NF,uniforme_discreta_100,1000,5,681,0,0.000000,3.6,505.140000
FF,uniforme_discreta_100,1000,5,535,0,0.000000,104.8,505.140000
BF,uniforme_discreta_100,1000,5,529,0,0.000000,206.0,505.140000
FFD,uniforme_discreta_100,1000,5,511,0,0.000000,170.0,505.140000
BFD,uniforme_discreta_100,1000,5,511,0,0.000000,251.8,505.140000
NF,uniforme_discreta_100,1000,6,662,0,0.000000,3.7,493.550000
FF,uniforme_discreta_100,1000,6,521,0,0.000000,104.0,493.550000
BF,uniforme_discreta_100,1000,6,512,0,0.000000,192.3,493.550000
FFD,uniforme_discreta_100,1000,6,504,0,0.000000,166.0,493.550000
BFD,uniforme_discreta_100,1000,6,504,0,0.000000,261.0,493.550000
NF,uniforme_discreta_100,1000,7,655,0,0.000000,3.6,496.260000
FF,uniforme_discreta_100,1000,7,522,0,0.000000,103.0,496.260000
BF,uniforme_discreta_100,1000,7,516,0,0.000000,190.0,496.260000
FFD,uniforme_discreta_100,1000,7,500,0,0.000000,167.7,496.260000
BFD,uniforme_discreta_100,1000,7,500,0,0.000000,243.7,496.260000
NF,uniforme_discreta_100,1000,8,678,0,0.000000,3.5,512.420000
FF,uniforme_discreta_100,1000,8,540,0,0.000000,106.3,512.420000
BF,uniforme_discreta_100,1000,8,532,0,0.000000,187.3,512.420000
FFD,uniforme_discreta_100,1000,8,521,0,0.000000,170.3,512.420000
BFD,uniforme_discreta_100,1000,8,521,0,0.000000,253.7,512.420000
NF,uniforme_discreta_100,1000,9,667,0,0.000000,3.6,504.850000
FF,uniforme_discreta_100,1000,9,531,0,0.000000,107.1,504.850000
BF,uniforme_discreta_100,1000,9,524,0,0.000000,185.2,504.850000
FFD,uniforme_discreta_100,1000,9,508,0,0.000000,169.4,504.850000
BFD,uniforme_discreta_100,1000,9,508,0,0.000000,242.6,504.850000
NF,uniforme_discreta_100,16000,0,10758,0,0.000000,68.4,8077.530000
FF,uniforme_discreta_100,16000,0,8221,0,0.000000,24917.0,8077.530000
BF,uniforme_discreta_100,16000,0,8148,0,0.000000,33199.1,8077.530000
FFD,uniforme_discreta_100,16000,0,8094,0,0.000000,27637.0,8077.530000
BFD,uniforme_discreta_100,16000,0,8094,0,0.000000,41694.0,8077.530000
NF,uniforme_discreta_100,16000,1,10646,0,0.000000,68.5,8036.450000
FF,uniforme_discreta_100,16000,1,8190,0,0.000000,24957.0,8036.450000
BF,uniforme_discreta_100,16000,1,8124,0,0.000000,32374.8,8036.450000
FFD,uniforme_discreta_100,16000,1,8040,0,0.000000,28444.0,8036.450000
BFD,uniforme_discreta_100,16000,1,8040,0,0.000000,41214.1,8036.450000
NF,uniforme_discreta_100,16000,2,10627,0,0.000000,63.7,8013.370000
FF,uniforme_discreta_100,16000,2,8179,0,0.000000,24964.2,8013.370000
BF,uniforme_discreta_100,16000,2,8111,0,0.000000,32512.7,8013.370000
FFD,uniforme_discreta_100,16000,2,8029,0,0.000000,27617.6,8013.370000
BFD,uniforme_discreta_100,16000,2,8029,0,0.000000,41682.2,8013.370000
NF,uniforme_discreta_100,16000,3,10826,0,0.000000,67.8,8146.350000
FF,uniforme_discreta_100,16000,3,8332,0,0.000000,25648.4,8146.350000
BF,uniforme_discreta_100,16000,3,8276,0,0.000000,34552.6,8146.350000
FFD,uniforme_discreta_100,16000,3,8209,0,0.000000,28492.0,8146.350000
BFD,uniforme_discreta_100,16000,3,8209,0,0.000000,42741.8,8146.350000
NF,uniforme_discreta_100,16000,4,10715,0,0.000000,64.9,8078.740000
FF,uniforme_discreta_100,16000,4,8235,0,0.000000,24760.7,8078.740000
BF,uniforme_discreta_100,16000,4,8159,0,0.000000,33700.4,8078.740000
FFD,uniforme_discreta_100,16000,4,8096,0,0.000000,27918.7,8078.740000
BFD,uniforme_discreta_100,16000,4,8096,0,0.000000,41404.3,8078.740000
NF,uniforme_discreta_100,16000,5,10787,0,0.000000,67.4,8121.580000
FF,uniforme_discreta_100,16000,5,8292,0,0.000000,25887.9,8121.580000
BF,uniforme_discreta_100,16000,5,8229,0,0.000000,34419.1,8121.580000
FFD,uniforme_discreta_100,16000,5,8164,0,0.000000,27887.2,8121.580000
BFD,uniforme_discreta_100,16000,5,8164,0,0.000000,41927.3,8121.580000
NF,uniforme_discreta_100,16000,6,10708,0,0.000000,68.1,8073.810000
FF,uniforme_discreta_100,16000,6,8240,0,0.000000,25470.7,8073.810000
BF,uniforme_discreta_100,16000,6,8182,0,0.000000,32557.6,8073.810000
FFD,uniforme_discreta_100,16000,6,8091,0,0.000000,28946.7,8073.810000
BFD,uniforme_discreta_100,16000,6,8091,0,0.000000,41614.5,8073.810000
NF,uniforme_discreta_100,16000,7,10715,0,0.000000,70.7,8071.690000
FF,uniforme_discreta_100,16000,7,8222,0,0.000000,26080.8,8071.690000
BF,uniforme_discreta_100,16000,7,8144,0,0.000000,33708.3,8071.690000
FFD,uniforme_discreta_100,16000,7,8082,0,0.000000,27699.7,8071.690000
BFD,uniforme_discreta_100,16000,7,8082,0,0.000000,41174.0,8071.690000
NF,uniforme_discreta_100,16000,8,10821,0,0.000000,65.8,8163.390000
FF,uniforme_discreta_100,16000,8,8372,0,0.000000,25268.9,8163.390000
BF,uniforme_discreta_100,16000,8,8322,0,0.000000,35537.2,8163.390000
FFD,uniforme_discreta_100,16000,8,8263,0,0.000000,28282.7,8163.390000
BFD,uniforme_discreta_100,16000,8,8263,0,0.000000,44064.9,8163.390000
NF,uniforme_discreta_100,16000,9,10751,0,0.000000,68.6,8103.390000
FF,uniforme_discreta_100,16000,9,8262,0,0.000000,24526.4,8103.390000
BF,uniforme_discreta_100,16000,9,8183,0,0.000000,34032.2,8103.390000
FFD,uniforme_discreta_100,16000,9,8135,0,0.000000,28446.3,8103.390000
BFD,uniforme_discreta_100,16000,9,8135,0,0.000000,41862.6,8103.390000
NF,uniforme_discreta_100,2000,0,1357,0,0.000000,6.8,1012.250000
FF,uniforme_discreta_100,2000,0,1058,0,0.000000,397.3,1012.250000
BF,uniforme_discreta_100,2000,0,1041,0,0.000000,717.9,1012.250000
FFD,uniforme_discreta_100,2000,0,1023,0,0.000000,557.2,1012.250000
BFD,uniforme_discreta_100,2000,0,1023,0,0.000000,879.2,1012.250000
NF,uniforme_discreta_100,2000,1,1336,0,0.000000,6.9,1004.090000
FF,uniforme_discreta_100,2000,1,1047,0,0.000000,399.6,1004.090000
BF,uniforme_discreta_100,2000,1,1035,0,0.000000,719.9,1004.090000
FFD,uniforme_discreta_100,2000,1,1014,0,0.000000,548.1,1004.090000
BFD,uniforme_discreta_100,2000,1,1014,0,0.000000,876.6,1004.090000
NF,uniforme_discreta_100,2000,2,1331,0,0.000000,7.0,1008.190000
FF,uniforme_discreta_100,2000,2,1053,0,0.000000,393.0,1008.190000
BF,uniforme_discreta_100,2000,2,1047,0,0.000000,728.2,1008.190000
FFD,uniforme_discreta_100,2000,2,1018,0,0.000000,555.4,1008.190000
BFD,uniforme_discreta_100,2000,2,1018,0,0.000000,859.7,1008.190000
NF,uniforme_discreta_100,2000,3,1341,0,0.000000,6.9,1010.410000
FF,uniforme_discreta_100,2000,3,1056,0,0.000000,401.2,1010.410000
BF,uniforme_discreta_100,2000,3,1046,0,0.000000,738.3,1010.410000
FFD,uniforme_discreta_100,2000,3,1017,0,0.000000,552.5,1010.410000
BFD,uniforme_discreta_100,2000,3,1017,0,0.000000,861.2,1010.410000
NF,uniforme_discreta_100,2000,4,1352,0,0.000000,6.7,1022.840000
FF,uniforme_discreta_100,2000,4,1071,0,0.000000,402.9,1022.840000
BF,uniforme_discreta_100,2000,4,1059,0,0.000000,694.0,1022.840000
FFD,uniforme_discreta_100,2000,4,1034,0,0.000000,561.9,1022.840000
BFD,uniforme_discreta_100,2000,4,1034,0,0.000000,902.2,1022.840000
NF,uniforme_discreta_100,2000,5,1343,0,0.000000,6.7,1018.970000
FF,uniforme_discreta_100,2000,5,1058,0,0.000000,406.7,1018.970000
BF,uniforme_discreta_100,2000,5,1047,0,0.000000,760.2,1018.970000
FFD,uniforme_discreta_100,2000,5,1032,0,0.000000,567.1,1018.970000
BFD,uniforme_discreta_100,2000,5,1032,0,0.000000,850.2,1018.970000
NF,uniforme_discreta_100,2000,6,1321,0,0.000000,7.1,991.680000
FF,uniforme_discreta_100,2000,6,1032,0,0.000000,390.7,991.680000
BF,uniforme_discreta_100,2000,6,1020,0,0.000000,666.5,991.680000
FFD,uniforme_discreta_100,2000,6,994,0,0.000000,549.3,991.680000
BFD,uniforme_discreta_100,2000,6,994,0,0.000000,814.2,991.680000
NF,uniforme_discreta_100,2000,7,1377,0,0.000000,6.5,1029.310000
FF,uniforme_discreta_100,2000,7,1075,0,0.000000,403.5,1029.310000
BF,uniforme_discreta_100,2000,7,1061,0,0.000000,759.7,1029.310000
FFD,uniforme_discreta_100,2000,7,1043,0,0.000000,566.3,1029.310000
BFD,uniforme_discreta_100,2000,7,1043,0,0.000000,929.2,1029.310000
NF,uniforme_discreta_100,2000,8,1344,0,0.000000,6.9,1015.410000
FF,uniforme_discreta_100,2000,8,1059,0,0.000000,428.8,1015.410000
BF,uniforme_discreta_100,2000,8,1047,0,0.000000,710.0,1015.410000
FFD,uniforme_discreta_100,2000,8,1026,0,0.000000,561.1,1015.410000
BFD,uniforme_discreta_100,2000,8,1026,0,0.000000,823.2,1015.410000
NF,uniforme_discreta_100,2000,9,1310,0,0.000000,6.9,985.980000
FF,uniforme_discreta_100,2000,9,1026,0,0.000000,389.7,985.980000
BF,uniforme_discreta_100,2000,9,1013,0,0.000000,666.2,985.980000
FFD,uniforme_discreta_100,2000,9,988,0,0.000000,545.1,985.980000
BFD,uniforme_discreta_100,2000,9,988,0,0.000000,810.6,985.980000
NF,uniforme_discreta_100,4000,0,2698,0,0.000000,13.7,2053.250000
FF,uniforme_discreta_100,4000,0,2138,0,0.000000,1566.0,2053.250000
BF,uniforme_discreta_100,4000,0,2121,0,0.000000,2616.1,2053.250000
FFD,uniforme_discreta_100,4000,0,2091,0,0.000000,2163.3,2053.250000
BFD,uniforme_discreta_100,4000,0,2091,0,0.000000,3195.4,2053.250000
NF,uniforme_discreta_100,4000,1,2711,0,0.000000,13.4,2035.300000
FF,uniforme_discreta_100,4000,1,2103,0,0.000000,1840.9,2035.300000
BF,uniforme_discreta_100,4000,1,2078,0,0.000000,2540.4,2035.300000
FFD,uniforme_discreta_100,4000,1,2057,0,0.000000,1965.7,2035.300000
BFD,uniforme_discreta_100,4000,1,2057,0,0.000000,3192.3,2035.300000
NF,uniforme_discreta_100,4000,2,2679,0,0.000000,13.5,2019.450000
FF,uniforme_discreta_100,4000,2,2081,0,0.000000,1915.6,2019.450000
BF,uniforme_discreta_100,4000,2,2060,0,0.000000,2449.2,2019.450000
FFD,uniforme_discreta_100,4000,2,2032,0,0.000000,1961.0,2019.450000
BFD,uniforme_discreta_100,4000,2,2032,0,0.000000,2955.0,2019.450000
NF,uniforme_discreta_100,4000,3,2683,0,0.000000,13.2,2020.030000
FF,uniforme_discreta_100,4000,3,2108,0,0.000000,1777.3,2020.030000
BF,uniforme_discreta_100,4000,3,2087,0,0.000000,2558.5,2020.030000
FFD,uniforme_discreta_100,4000,3,2051,0,0.000000,1938.0,2020.030000
BFD,uniforme_discreta_100,4000,3,2051,0,0.000000,3213.1,2020.030000
NF,uniforme_discreta_100,4000,4,2683,0,0.000000,13.2,2025.940000
FF,uniforme_discreta_100,4000,4,2101,0,0.000000,1795.2,2025.940000
BF,uniforme_discreta_100,4000,4,2083,0,0.000000,2466.9,2025.940000
FFD,uniforme_discreta_100,4000,4,2045,0,0.000000,1967.3,2025.940000
BFD,uniforme_discreta_100,4000,4,2045,0,0.000000,3079.8,2025.940000
NF,uniforme_discreta_100,4000,5,2652,0,0.000000,13.7,2009.770000
FF,uniforme_discreta_100,4000,5,2067,0,0.000000,1566.2,2009.770000
BF,uniforme_discreta_100,4000,5,2049,0,0.000000,2373.5,2009.770000
FFD,uniforme_discreta_100,4000,5,2015,0,0.000000,1968.8,2009.770000
BFD,uniforme_discreta_100,4000,5,2015,0,0.000000,2873.5,2009.770000
NF,uniforme_discreta_100,4000,6,2637,0,0.000000,13.5,1979.970000
FF,uniforme_discreta_100,4000,6,2035,0,0.000000,1535.4,1979.970000
BF,uniforme_discreta_100,4000,6,2013,0,0.000000,2341.8,1979.970000
FFD,uniforme_discreta_100,4000,6,1984,0,0.000000,1913.9,1979.970000
BFD,uniforme_discreta_100,4000,6,1984,0,0.000000,2890.2,1979.970000
NF,uniforme_discreta_100,4000,7,2645,0,0.000000,13.5,1993.740000
FF,uniforme_discreta_100,4000,7,2051,0,0.000000,1732.0,1993.740000
BF,uniforme_discreta_100,4000,7,2031,0,0.000000,2335.7,1993.740000
FFD,uniforme_discreta_100,4000,7,2003,0,0.000000,1930.7,1993.740000
BFD,uniforme_discreta_100,4000,7,2003,0,0.000000,2930.2,1993.740000
NF,uniforme_discreta_100,4000,8,2664,0,0.000000,13.8,1999.830000
FF,uniforme_discreta_100,4000,8,2071,0,0.000000,1782.4,1999.830000
BF,uniforme_discreta_100,4000,8,2050,0,0.000000,2481.5,1999.830000
FFD,uniforme_discreta_100,4000,8,2030,0,0.000000,1923.3,1999.830000
BFD,uniforme_discreta_100,4000,8,2030,0,0.000000,3195.4,1999.830000
NF,uniforme_discreta_100,4000,9,2760,0,0.000000,12.9,2076.880000
FF,uniforme_discreta_100,4000,9,2150,0,0.000000,1604.2,2076.880000
BF,uniforme_discreta_100,4000,9,2126,0,0.000000,2581.0,2076.880000
FFD,uniforme_discreta_100,4000,9,2104,0,0.000000,2026.8,2076.880000
BFD,uniforme_discreta_100,4000,9,2104,0,0.000000,3203.0,2076.880000
NF,uniforme_discreta_100,8000,0,5381,0,0.000000,27.3,4089.500000
FF,uniforme_discreta_100,8000,0,4199,0,0.000000,6695.4,4089.500000
BF,uniforme_discreta_100,8000,0,4162,0,0.000000,9404.1,4089.500000
FFD,uniforme_discreta_100,8000,0,4123,0,0.000000,7404.1,4089.500000
BFD,uniforme_discreta_100,8000,0,4123,0,0.000000,11289.7,4089.500000
NF,uniforme_discreta_100,8000,1,5386,0,0.000000,31.5,4061.360000
FF,uniforme_discreta_100,8000,1,4174,0,0.000000,6173.4,4061.360000
BF,uniforme_discreta_100,8000,1,4139,0,0.000000,9255.7,4061.360000
FFD,uniforme_discreta_100,8000,1,4112,0,0.000000,7282.1,4061.360000
BFD,uniforme_discreta_100,8000,1,4112,0,0.000000,11711.5,4061.360000
NF,uniforme_discreta_100,8000,2,5364,0,0.000000,26.9,4028.650000
FF,uniforme_discreta_100,8000,2,4130,0,0.000000,6182.3,4028.650000
BF,uniforme_discreta_100,8000,2,4093,0,0.000000,8953.5,4028.650000
FFD,uniforme_discreta_100,8000,2,4034,0,0.000000,7247.4,4028.650000
BFD,uniforme_discreta_100,8000,2,4034,0,0.000000,10812.5,4028.650000
NF,uniforme_discreta_100,8000,3,5277,0,0.000000,26.9,3986.870000
FF,uniforme_discreta_100,8000,3,4079,0,0.000000,6063.7,3986.870000
BF,uniforme_discreta_100,8000,3,4039,0,0.000000,9053.1,3986.870000
FFD,uniforme_discreta_100,8000,3,3994,0,0.000000,7151.1,3986.870000
BFD,uniforme_discreta_100,8000,3,3994,0,0.000000,10826.8,3986.870000
NF,uniforme_discreta_100,8000,4,5367,0,0.000000,26.1,4036.210000
FF,uniforme_discreta_100,8000,4,4138,0,0.000000,6119.8,4036.210000
BF,uniforme_discreta_100,8000,4,4103,0,0.000000,9152.0,4036.210000
FFD,uniforme_discreta_100,8000,4,4052,0,0.000000,7245.0,4036.210000
BFD,uniforme_discreta_100,8000,4,4052,0,0.000000,10932.5,4036.210000
NF,uniforme_discreta_100,8000,5,5326,0,0.000000,27.0,4015.550000
FF,uniforme_discreta_100,8000,5,4124,0,0.000000,6125.3,4015.550000
BF,uniforme_discreta_100,8000,5,4084,0,0.000000,9115.0,4015.550000
FFD,uniforme_discreta_100,8000,5,4040,0,0.000000,7407.1,4015.550000
BFD,uniforme_discreta_100,8000,5,4040,0,0.000000,11014.3,4015.550000
NF,uniforme_discreta_100,8000,6,5329,0,0.000000,27.4,4021.170000
FF,uniforme_discreta_100,8000,6,4128,0,0.000000,6381.0,4021.170000
BF,uniforme_discreta_100,8000,6,4089,0,0.000000,8917.3,4021.170000
FFD,uniforme_discreta_100,8000,6,4038,0,0.000000,7199.2,4021.170000
BFD,uniforme_discreta_100,8000,6,4038,0,0.000000,10986.4,4021.170000
NF,uniforme_discreta_100,8000,7,5314,0,0.000000,27.0,4016.320000
FF,uniforme_discreta_100,8000,7,4114,0,0.000000,6322.1,4016.320000
BF,uniforme_discreta_100,8000,7,4061,0,0.000000,8834.5,4016.320000
FFD,uniforme_discreta_100,8000,7,4025,0,0.000000,7217.2,4016.320000
BFD,uniforme_discreta_100,8000,7,4025,0,0.000000,10773.7,4016.320000
NF,uniforme_discreta_100,8000,8,5406,0,0.000000,26.5,4059.680000
FF,uniforme_discreta_100,8000,8,4174,0,0.000000,6190.3,4059.680000
BF,uniforme_discreta_100,8000,8,4132,0,0.000000,8770.5,4059.680000
FFD,uniforme_discreta_100,8000,8,4094,0,0.000000,7302.0,4059.680000
BFD,uniforme_discreta_100,8000,8,4094,0,0.000000,11447.5,4059.680000
NF,uniforme_discreta_100,8000,9,5371,0,0.000000,26.4,4039.000000
FF,uniforme_discreta_100,8000,9,4139,0,0.000000,6178.9,4039.000000
BF,uniforme_discreta_100,8000,9,4096,0,0.000000,8785.8,4039.000000
FFD,uniforme_discreta_100,8000,9,4050,0,0.000000,7267.2,4039.000000
BFD,uniforme_discreta_100,8000,9,4050,0,0.000000,10818.8,4039.000000
